Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766582622,90,HTTP,POST /api/v1/accounts/open-debit-card-account,10.000000,0.000000,520,580,760,850,980,1100,1400,1400,1600,1600,1600,114,0,510.0,588.6879594702469,252.45213508605957,1626.4700889587402,695.1315789473684
1766582622,90,HTTP,POST /api/v1/users,8.666667,0.000000,260,480,540,610,700,1500,2400,2400,2400,2400,2400,53,0,250.0,419.93234742362546,59.72623825073242,2365.3910160064697,224.0566037735849
1766582622,90,,Aggregated,18.666667,0.000000,470,540,620,700,940,1100,1500,2300,2400,2400,2400,167,0,470.0,535.1307891800018,59.72623825073242,2365.3910160064697,545.6287425149701
1766582623,100,HTTP,POST /api/v1/accounts/open-debit-card-account,20.666667,0.000000,1100,1300,1400,1500,1600,1800,2300,2500,3000,3000,3000,234,0,1000.0,1016.9960301146548,252.45213508605957,3041.54896736145,694.7094017094017
1766582623,100,HTTP,POST /api/v1/users,9.666667,0.000000,330,430,520,600,1400,2300,2400,2900,2900,2900,2900,80,0,300.0,489.3737405538559,59.72623825073242,2853.099822998047,223.5125
1766582623,100,,Aggregated,30.333333,0.000000,700,1200,1300,1400,1600,1800,2400,2500,3000,3000,3000,314,0,690.0,882.5699690800564,59.72623825073242,3041.54896736145,574.6592356687898
1766582624,110,HTTP,POST /api/v1/accounts/open-debit-card-account,20.666667,0.000000,1100,1300,1400,1500,1600,1800,2300,2500,3000,3000,3000,234,0,1000.0,1016.9960301146548,252.45213508605957,3041.54896736145,694.7094017094017
1766582624,110,HTTP,POST /api/v1/users,9.666667,0.000000,330,430,520,600,1400,2300,2400,2900,2900,2900,2900,80,0,300.0,489.3737405538559,59.72623825073242,2853.099822998047,223.5125
1766582624,110,,Aggregated,30.333333,0.000000,700,1200,1300,1400,1600,1800,2400,2500,3000,3000,3000,314,0,690.0,882.5699690800564,59.72623825073242,3041.54896736145,574.6592356687898
1766582625,120,HTTP,POST /api/v1/accounts/open-debit-card-account,20.666667,0.000000,1100,1300,1400,1500,1600,1800,2300,2500,3000,3000,3000,234,0,1000.0,1016.9960301146548,252.45213508605957,3041.54896736145,694.7094017094017
1766582625,120,HTTP,POST /api/v1/users,9.666667,0.000000,330,430,520,600,1400,2300,2400,2900,2900,2900,2900,80,0,300.0,489.3737405538559,59.72623825073242,2853.099822998047,223.5125
1766582625,120,,Aggregated,30.333333,0.000000,700,1200,1300,1400,1600,1800,2400,2500,3000,3000,3000,314,0,690.0,882.5699690800564,59.72623825073242,3041.54896736145,574.6592356687898
1766582626,130,HTTP,POST /api/v1/accounts/open-debit-card-account,28.666667,0.000000,1300,1500,1600,1700,2200,2500,2700,3000,3500,3500,3500,332,0,1200.0,1227.4914046367967,252.45213508605957,3467.204809188843,694.8493975903615
1766582626,130,HTTP,POST /api/v1/users,9.666667,0.000000,350,460,540,570,1300,2300,2600,2900,2900,2900,2900,109,0,340.0,501.05609368840487,59.72623825073242,2853.099822998047,223.1834862385321
1766582626,130,,Aggregated,38.333333,0.000000,1100,1400,1500,1600,2100,2500,2600,2900,3500,3500,3500,441,0,1000.0,1047.9416339035208,59.72623825073242,3467.204809188843,578.2698412698413
1766582627,140,HTTP,POST /api/v1/accounts/open-debit-card-account,28.666667,0.000000,1300,1500,1600,1700,2200,2500,2700,3000,3500,3500,3500,332,0,1200.0,1227.4914046367967,252.45213508605957,3467.204809188843,694.8493975903615
1766582627,140,HTTP,POST /api/v1/users,9.666667,0.000000,350,460,540,570,1300,2300,2600,2900,2900,2900,2900,109,0,340.0,501.05609368840487,59.72623825073242,2853.099822998047,223.1834862385321
1766582627,140,,Aggregated,38.333333,0.000000,1100,1400,1500,1600,2100,2500,2600,2900,3500,3500,3500,441,0,1000.0,1047.9416339035208,59.72623825073242,3467.204809188843,578.2698412698413
1766582628,150,HTTP,POST /api/v1/accounts/open-debit-card-account,28.666667,0.000000,1400,1500,1700,1800,2300,2600,2700,3000,3500,3500,3500,332,0,1200.0,1227.4914046367967,252.45213508605957,3467.204809188843,694.8493975903615
1766582628,150,HTTP,POST /api/v1/users,9.666667,0.000000,370,470,540,570,1200,2400,2600,2900,2900,2900,2900,109,0,340.0,501.05609368840487,59.72623825073242,2853.099822998047,223.1834862385321
1766582628,150,,Aggregated,38.333333,0.000000,1200,1500,1600,1700,2300,2500,2700,3000,3500,3500,3500,441,0,1000.0,1047.9416339035208,59.72623825073242,3467.204809188843,578.2698412698413
1766582629,160,HTTP,POST /api/v1/accounts/open-debit-card-account,32.400000,0.000000,1600,2300,2500,2600,3000,3400,3900,4300,5700,5700,5700,451,0,1500.0,1638.6225345129449,252.45213508605957,5679.281949996948,694.5033259423503
1766582629,160,HTTP,POST /api/v1/users,9.600000,0.000000,430,520,580,610,1200,2400,2600,2900,4700,4700,4700,140,0,380.0,555.4874726704189,59.72623825073242,4689.42403793335,223.37857142857143
1766582629,160,,Aggregated,42.000000,0.000000,1400,2000,2300,2500,2800,3300,3800,4300,5700,5700,5700,591,0,1200.0,1382.0423168175919,59.72623825073242,5679.281949996948,582.9001692047377
1766582630,170,HTTP,POST /api/v1/accounts/open-debit-card-account,32.400000,0.000000,1600,2300,2500,2600,3000,3400,3900,4300,5700,5700,5700,451,0,1500.0,1638.6225345129449,252.45213508605957,5679.281949996948,694.5033259423503
1766582630,170,HTTP,POST /api/v1/users,9.600000,0.000000,430,520,580,610,1200,2400,2600,2900,4700,4700,4700,140,0,380.0,555.4874726704189,59.72623825073242,4689.42403793335,223.37857142857143
1766582630,170,,Aggregated,42.000000,0.000000,1400,2000,2300,2500,2800,3300,3800,4300,5700,5700,5700,591,0,1200.0,1382.0423168175919,59.72623825073242,5679.281949996948,582.9001692047377
1766582631,180,HTTP,POST /api/v1/accounts/open-debit-card-account,32.400000,0.000000,2100,2500,2600,2700,3200,3700,4200,4500,5700,5700,5700,451,0,1500.0,1638.6225345129449,252.45213508605957,5679.281949996948,694.5033259423503
1766582631,180,HTTP,POST /api/v1/users,9.600000,0.000000,460,540,600,620,1300,2500,2900,4700,4700,4700,4700,140,0,380.0,555.4874726704189,59.72623825073242,4689.42403793335,223.37857142857143
1766582631,180,,Aggregated,42.000000,0.000000,1700,2300,2500,2600,3000,3500,4000,4500,5700,5700,5700,591,0,1200.0,1382.0423168175919,59.72623825073242,5679.281949996948,582.9001692047377
1766582632,190,HTTP,POST /api/v1/accounts/open-debit-card-account,36.200000,0.000000,2500,2700,2900,3000,3400,3800,4200,4800,7100,7100,7100,574,0,1900.0,1943.2353504028054,252.45213508605957,7122.506141662598,694.4651567944251
1766582632,190,HTTP,POST /api/v1/users,10.100000,0.000000,540,620,650,690,850,1700,2600,2900,4700,4700,4700,169,0,460.0,580.3977864733814,59.72623825073242,4689.42403793335,224.04142011834318
1766582632,190,,Aggregated,46.300000,0.000000,2200,2600,2800,2900,3300,3700,4200,4700,7100,7100,7100,743,0,1400.0,1633.2494172883066,59.72623825073242,7122.506141662598,587.464333781965
1766582633,200,HTTP,POST /api/v1/accounts/open-debit-card-account,36.200000,0.000000,2500,2700,2900,3000,3400,3800,4200,4800,7100,7100,7100,574,0,1900.0,1943.2353504028054,252.45213508605957,7122.506141662598,694.4651567944251
1766582633,200,HTTP,POST /api/v1/users,10.100000,0.000000,540,620,650,690,850,1700,2600,2900,4700,4700,4700,169,0,460.0,580.3977864733814,59.72623825073242,4689.42403793335,224.04142011834318
1766582633,200,,Aggregated,46.300000,0.000000,2200,2600,2800,2900,3300,3700,4200,4700,7100,7100,7100,743,0,1400.0,1633.2494172883066,59.72623825073242,7122.506141662598,587.464333781965
1766582634,210,HTTP,POST /api/v1/accounts/open-debit-card-account,36.200000,0.000000,2700,2900,3200,3300,3700,4000,4500,5400,7100,7100,7100,574,0,1900.0,1943.2353504028054,252.45213508605957,7122.506141662598,694.4651567944251
1766582634,210,HTTP,POST /api/v1/users,10.100000,0.000000,570,640,670,690,790,1600,2500,4700,4700,4700,4700,169,0,460.0,580.3977864733814,59.72623825073242,4689.42403793335,224.04142011834318
1766582634,210,,Aggregated,46.300000,0.000000,2600,2800,3000,3200,3500,3900,4400,5400,7100,7100,7100,743,0,1400.0,1633.2494172883066,59.72623825073242,7122.506141662598,587.464333781965
1766582635,220,HTTP,POST /api/v1/accounts/open-debit-card-account,39.700000,0.000000,2900,3300,3400,3600,4000,4400,4800,5400,9900,9900,9900,660,0,2300.0,2185.1495096177764,252.45213508605957,9900.024890899658,694.3333333333334
1766582635,220,HTTP,POST /api/v1/users,9.100000,0.000000,640,750,850,910,1200,1800,2200,2500,4700,4700,4700,200,0,520.0,654.6248149871826,59.72623825073242,4689.42403793335,224.08
1766582635,220,,Aggregated,48.800000,0.000000,2600,3000,3300,3400,3900,4400,4600,5400,9900,9900,9900,860,0,1500.0,1829.2135341222895,59.72623825073242,9900.024890899658,584.9720930232559
